StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature,RoadTempMin-max,AirTempMin-Max,RoadTempZ,AirTempZ,RoadTempDec,AirTempDec
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:57:00.000,2927146,61.89,55.69,0.597300,0.487484,0.383476,0.309256,0.618900,0.556900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:58:00.000,2927147,61.95,55.69,0.598030,0.487484,0.387158,0.309256,0.619500,0.556900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:59:00.000,2927148,62.01,55.63,0.598759,0.486701,0.390839,0.303715,0.620100,0.556300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:00:00.000,2927149,62.08,55.7,0.599611,0.487614,0.395134,0.310180,0.620800,0.557000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:01:00.000,2927150,62.15,55.82,0.600462,0.489179,0.399429,0.321262,0.621500,0.558200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:02:00.000,2927151,62.21,55.86,0.601192,0.489700,0.403111,0.324957,0.622100,0.558600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:03:00.000,2927152,62.27,56,0.601922,0.491525,0.406792,0.337887,0.622700,0.560000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:04:00.000,2927153,62.32,56.15,0.602530,0.493481,0.409860,0.351741,0.623200,0.561500
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:05:00.000,2927154,62.38,56.29,0.603260,0.495306,0.413542,0.364671,0.623800,0.562900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:06:00.000,2927155,62.43,56.41,0.603868,0.496871,0.416610,0.375753,0.624300,0.564100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:07:00.000,2927156,62.48,56.4,0.604476,0.496741,0.419677,0.374830,0.624800,0.564000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:08:00.000,2927157,62.53,56.47,0.605084,0.497653,0.422745,0.381295,0.625300,0.564700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:09:00.000,2927158,62.6,56.53,0.605935,0.498435,0.427040,0.386836,0.626000,0.565300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:06:00.000,831539,19.46,28.05,0.081245,0.127119,-2.219952,-2.243510,0.194600,0.280500
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:06:00.000,2821570,62.73,62.73,0.607516,0.579270,0.435017,0.959454,0.627300,0.627300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:07:00.000,831540,19.46,28.07,0.081245,0.127379,-2.219952,-2.241663,0.194600,0.280700
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:07:00.000,2821571,62.73,62.73,0.607516,0.579270,0.435017,0.959454,0.627300,0.627300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:08:00.000,831541,19.46,28.04,0.081245,0.126988,-2.219952,-2.244434,0.194600,0.280400
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:08:00.000,2821572,62.74,62.74,0.607638,0.579400,0.435631,0.960378,0.627400,0.627400
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:09:00.000,831542,19.46,28.08,0.081245,0.127510,-2.219952,-2.240740,0.194600,0.280800
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:09:00.000,2821573,62.74,62.74,0.607638,0.579400,0.435631,0.960378,0.627400,0.627400
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:10:00.000,831543,19.46,28.07,0.081245,0.127379,-2.219952,-2.241663,0.194600,0.280700
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:10:00.000,2821574,62.75,62.75,0.607760,0.579531,0.436244,0.961301,0.627500,0.627500
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:11:00.000,831544,19.46,28.01,0.081245,0.126597,-2.219952,-2.247205,0.194600,0.280100
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:11:00.000,2821575,62.77,62.77,0.608003,0.579791,0.437471,0.963148,0.627700,0.627700
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:12:00.000,831545,19.47,27.91,0.081367,0.125293,-2.219338,-2.256440,0.194700,0.279100
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:12:00.000,2821576,62.77,62.77,0.608003,0.579791,0.437471,0.963148,0.627700,0.627700
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:13:00.000,831546,19.48,27.93,0.081489,0.125554,-2.218725,-2.254593,0.194800,0.279300
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:13:00.000,2821577,62.77,62.77,0.608003,0.579791,0.437471,0.963148,0.627700,0.627700
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:14:00.000,831547,19.49,27.94,0.081610,0.125684,-2.218111,-2.253670,0.194900,0.279400
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:14:00.000,2821578,62.78,62.78,0.608125,0.579922,0.438085,0.964072,0.627800,0.627800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:15:00.000,831548,19.49,27.98,0.081610,0.126206,-2.218111,-2.249975,0.194900,0.279800
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:15:00.000,2821579,62.79,62.79,0.608246,0.580052,0.438699,0.964996,0.627900,0.627900
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:16:00.000,831549,19.5,27.93,0.081732,0.125554,-2.217498,-2.254593,0.195000,0.279300
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:16:00.000,2821580,62.81,62.81,0.608489,0.580313,0.439926,0.966843,0.628100,0.628100
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:17:00.000,831550,19.5,27.82,0.081732,0.124120,-2.217498,-2.264753,0.195000,0.278200
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:17:00.000,2821581,62.81,62.81,0.608489,0.580313,0.439926,0.966843,0.628100,0.628100
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:18:00.000,831551,19.5,27.78,0.081732,0.123598,-2.217498,-2.268447,0.195000,0.277800
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:18:00.000,2821582,62.81,62.81,0.608489,0.580313,0.439926,0.966843,0.628100,0.628100
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:19:00.000,2821583,62.82,62.82,0.608611,0.580443,0.440539,0.967766,0.628200,0.628200
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:19:00.000,831552,19.5,27.65,0.081732,0.121904,-2.217498,-2.280453,0.195000,0.276500
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:20:00.000,2821584,62.83,62.83,0.608733,0.580574,0.441153,0.968690,0.628300,0.628300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:20:00.000,831553,19.5,27.56,0.081732,0.120730,-2.217498,-2.288766,0.195000,0.275600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:16:00.000,3966992,62.87,62.87,0.609219,0.581095,0.443607,0.972384,0.628700,0.628700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:15:00.000,2927164,63.04,56.87,0.611287,0.502868,0.454038,0.418238,0.630400,0.568700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:17:00.000,3966993,62.85,62.85,0.608976,0.580834,0.442380,0.970537,0.628500,0.628500
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:16:00.000,2927165,63.09,56.76,0.611895,0.501434,0.457106,0.408078,0.630900,0.567600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:18:00.000,3966994,62.81,62.81,0.608489,0.580313,0.439926,0.966843,0.628100,0.628100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:17:00.000,2927166,63.14,56.66,0.612503,0.500130,0.460174,0.398843,0.631400,0.566600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:19:00.000,3966995,62.77,62.77,0.608003,0.579791,0.437471,0.963148,0.627700,0.627700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:18:00.000,2927167,63.19,56.63,0.613111,0.499739,0.463242,0.396072,0.631900,0.566300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:19:00.000,2927168,63.22,56.57,0.613476,0.498957,0.465083,0.390531,0.632200,0.565700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:20:00.000,2927169,63.25,56.47,0.613841,0.497653,0.466923,0.381295,0.632500,0.564700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:21:00.000,2927170,63.28,56.38,0.614206,0.496480,0.468764,0.372983,0.632800,0.563800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:22:00.000,2927171,63.3,56.38,0.614449,0.496480,0.469991,0.372983,0.633000,0.563800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:20:00.000,3966996,62.73,62.73,0.607516,0.579270,0.435017,0.959454,0.627300,0.627300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:23:00.000,2927172,63.32,56.38,0.614692,0.496480,0.471218,0.372983,0.633200,0.563800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:21:00.000,3966997,62.66,62.66,0.606665,0.578357,0.430722,0.952989,0.626600,0.626600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:24:00.000,2927173,63.35,56.49,0.615057,0.497914,0.473059,0.383142,0.633500,0.564900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:22:00.000,3966998,62.6,62.6,0.605935,0.577575,0.427040,0.947447,0.626000,0.626000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:23:00.000,3966999,62.54,62.54,0.605206,0.576793,0.423359,0.941906,0.625400,0.625400
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:25:00.000,2927174,63.37,56.52,0.615300,0.498305,0.474286,0.385913,0.633700,0.565200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:24:00.000,3967000,62.48,62.48,0.604476,0.576010,0.419677,0.936364,0.624800,0.624800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:56:00.000,3966972,63.18,63.18,0.612990,0.585137,0.462628,1.001015,0.631800,0.631800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:57:00.000,3966973,63.18,63.18,0.612990,0.585137,0.462628,1.001015,0.631800,0.631800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:58:00.000,3966974,63.17,63.17,0.612868,0.585007,0.462014,1.000091,0.631700,0.631700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:59:00.000,3966975,63.15,63.15,0.612625,0.584746,0.460788,0.998244,0.631500,0.631500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:00:00.000,3966976,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:01:00.000,3966977,63.13,63.13,0.612381,0.584485,0.459560,0.996397,0.631300,0.631300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:02:00.000,3966978,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:03:00.000,3966979,63.15,63.15,0.612625,0.584746,0.460788,0.998244,0.631500,0.631500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:04:00.000,3966980,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:05:00.000,3966981,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:06:00.000,3966982,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:07:00.000,3966983,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:08:00.000,3966984,63.12,63.12,0.612260,0.584355,0.458947,0.995473,0.631200,0.631200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:09:00.000,3966985,63.09,63.09,0.611895,0.583964,0.457106,0.992703,0.630900,0.630900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:10:00.000,3966986,63.07,63.07,0.611652,0.583703,0.455879,0.990856,0.630700,0.630700
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:56:00.000,3903550,60.13,52.99,0.575894,0.452282,0.275486,0.059890,0.601300,0.529900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:57:00.000,3903551,60.13,52.93,0.575894,0.451499,0.275486,0.054349,0.601300,0.529300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:58:00.000,3903552,60.13,52.73,0.575894,0.448892,0.275486,0.035877,0.601300,0.527300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:59:00.000,3903553,60.12,52.73,0.575772,0.448892,0.274872,0.035877,0.601200,0.527300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:00:00.000,3903554,60.12,52.72,0.575772,0.448761,0.274872,0.034954,0.601200,0.527200
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:01:00.000,3903555,60.12,52.68,0.575772,0.448240,0.274872,0.031259,0.601200,0.526800
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:02:00.000,3903556,60.12,52.69,0.575772,0.448370,0.274872,0.032183,0.601200,0.526900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:03:00.000,3903557,60.12,52.73,0.575772,0.448892,0.274872,0.035877,0.601200,0.527300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:04:00.000,3903558,60.13,52.66,0.575894,0.447979,0.275486,0.029412,0.601300,0.526600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:05:00.000,3903559,60.14,52.69,0.576016,0.448370,0.276099,0.032183,0.601400,0.526900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:06:00.000,3903560,60.16,52.76,0.576259,0.449283,0.277326,0.038648,0.601600,0.527600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:07:00.000,3903561,60.17,52.85,0.576380,0.450456,0.277940,0.046960,0.601700,0.528500
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:08:00.000,3903562,60.17,52.9,0.576380,0.451108,0.277940,0.051578,0.601700,0.529000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:09:00.000,3903563,60.17,52.9,0.576380,0.451108,0.277940,0.051578,0.601700,0.529000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T10:10:00.000,3903564,60.17,52.91,0.576380,0.451239,0.277940,0.052502,0.601700,0.529100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:06:00.000,3966982,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:07:00.000,3966983,63.14,63.14,0.612503,0.584615,0.460174,0.997321,0.631400,0.631400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:08:00.000,3966984,63.12,63.12,0.612260,0.584355,0.458947,0.995473,0.631200,0.631200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:09:00.000,3966985,63.09,63.09,0.611895,0.583964,0.457106,0.992703,0.630900,0.630900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:10:00.000,3966986,63.07,63.07,0.611652,0.583703,0.455879,0.990856,0.630700,0.630700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:11:00.000,3966987,63.04,63.04,0.611287,0.583312,0.454038,0.988085,0.630400,0.630400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:12:00.000,3966988,63.01,63.01,0.610922,0.582920,0.452197,0.985314,0.630100,0.630100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:13:00.000,3966989,62.97,62.97,0.610435,0.582399,0.449743,0.981620,0.629700,0.629700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:14:00.000,3966990,62.93,62.93,0.609949,0.581877,0.447289,0.977926,0.629300,0.629300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:15:00.000,3966991,62.9,62.9,0.609584,0.581486,0.445448,0.975155,0.629000,0.629000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:16:00.000,3966992,62.87,62.87,0.609219,0.581095,0.443607,0.972384,0.628700,0.628700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:17:00.000,3966993,62.85,62.85,0.608976,0.580834,0.442380,0.970537,0.628500,0.628500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:18:00.000,3966994,62.81,62.81,0.608489,0.580313,0.439926,0.966843,0.628100,0.628100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:19:00.000,3966995,62.77,62.77,0.608003,0.579791,0.437471,0.963148,0.627700,0.627700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:20:00.000,3966996,62.73,62.73,0.607516,0.579270,0.435017,0.959454,0.627300,0.627300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:06:00.000,3972975,62.03,55.47,0.599003,0.484615,0.392066,0.288937,0.620300,0.554700
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:07:00.000,3972976,62.06,55.38,0.599368,0.483442,0.393907,0.280625,0.620600,0.553800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:08:00.000,3972977,62.1,55.27,0.599854,0.482008,0.396361,0.270466,0.621000,0.552700
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:09:00.000,3972978,62.13,54.93,0.600219,0.477575,0.398202,0.239064,0.621300,0.549300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:10:00.000,3972979,62.15,54.81,0.600462,0.476010,0.399429,0.227981,0.621500,0.548100
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:11:00.000,3972980,62.19,54.62,0.600949,0.473533,0.401883,0.210433,0.621900,0.546200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:12:00.000,3972981,62.21,54.62,0.601192,0.473533,0.403111,0.210433,0.622100,0.546200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:13:00.000,3972982,62.24,54.68,0.601557,0.474316,0.404952,0.215975,0.622400,0.546800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:14:00.000,3972983,62.26,54.75,0.601800,0.475228,0.406179,0.222440,0.622600,0.547500
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:15:00.000,3972984,62.3,54.82,0.602287,0.476141,0.408633,0.228905,0.623000,0.548200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:16:00.000,3972985,62.32,54.76,0.602530,0.475359,0.409860,0.223363,0.623200,0.547600
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:17:00.000,3972986,62.35,54.75,0.602895,0.475228,0.411701,0.222440,0.623500,0.547500
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:18:00.000,3972987,62.38,54.83,0.603260,0.476271,0.413542,0.229828,0.623800,0.548300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:19:00.000,3972988,62.4,54.78,0.603503,0.475619,0.414769,0.225210,0.624000,0.547800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T10:20:00.000,3972989,62.44,54.87,0.603989,0.476793,0.417223,0.233522,0.624400,0.548700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:26:00.000,2927175,63.39,56.53,0.615544,0.498435,0.475513,0.386836,0.633900,0.565300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:25:00.000,3967001,62.42,62.42,0.603746,0.575228,0.415996,0.930823,0.624200,0.624200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:27:00.000,2927176,63.43,56.63,0.616030,0.499739,0.477968,0.396072,0.634300,0.566300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:26:00.000,3967002,62.36,62.36,0.603016,0.574446,0.412314,0.925282,0.623600,0.623600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:28:00.000,2927177,63.46,56.68,0.616395,0.500391,0.479808,0.400690,0.634600,0.566800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:27:00.000,3967003,62.31,62.31,0.602408,0.573794,0.409247,0.920664,0.623100,0.623100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T10:29:00.000,2927178,63.51,56.68,0.617003,0.500391,0.482876,0.400690,0.635100,0.566800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:28:00.000,3967004,62.27,62.27,0.601922,0.573273,0.406792,0.916969,0.622700,0.622700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:29:00.000,3967005,62.24,62.24,0.601557,0.572881,0.404952,0.914199,0.622400,0.622400
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T10:30:00.000,3967006,62.2,62.2,0.601070,0.572360,0.402497,0.910504,0.622000,0.622000
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T10:26:00.000,2821590,62.86,62.86,0.609098,0.580965,0.442994,0.971461,0.628600,0.628600
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T10:26:00.000,831559,19.54,27.24,0.082218,0.116558,-2.215043,-2.318320,0.195400,0.272400
